flight_id,airline,source,destination,route,departure_time,arrival_time,duration,duration_minutes,dep_hour,time_of_day_bucket,route_mean_duration,route_std_duration,is_duration_outlier
6F152,IndiGo,CCU,DEL,CCU -> DEL,15:21:42,17:25:42,02:04:00,124.0,15,Afternoon,153.61,76.96,0
SJ186,SpiceJet,CCU,DEL,CCU -> DEL,05:11:42,07:22:42,02:11:00,131.0,5,Morning,153.61,76.96,0
UK113,Vistara,CCU,DEL,CCU -> DEL,18:34:42,22:58:42,04:24:00,264.0,18,Evening,153.61,76.96,0
6F185,IndiGo,CCU,DEL,CCU -> DEL,07:49:42,10:08:42,02:19:00,139.0,7,Morning,153.61,76.96,0
UK200,Vistara,CCU,DEL,CCU -> DEL,20:54:42,22:45:42,01:51:00,111.0,20,Evening,153.61,76.96,0
6F143,IndiGo,CCU,DEL,CCU -> DEL,02:09:42,06:08:42,03:59:00,239.0,2,Night,153.61,76.96,0
UK112,Vistara,CCU,DEL,CCU -> DEL,17:05:42,19:47:42,02:42:00,162.0,17,Evening,153.61,76.96,0
UK098,Vistara,CCU,DEL,CCU -> DEL,13:38:42,17:54:42,04:16:00,256.0,13,Afternoon,153.61,76.96,0
AI059,Air India,CCU,DEL,CCU -> DEL,09:16:42,11:43:42,02:27:00,147.0,9,Morning,153.61,76.96,0
UK001,Vistara,CCU,DEL,CCU -> DEL,05:06:42,06:31:42,01:25:00,85.0,5,Morning,153.61,76.96,0
SJ194,SpiceJet,CCU,DEL,CCU -> DEL,22:46:42,02:31:42,03:45:00,225.0,22,Night,153.61,76.96,0
AI096,Air India,CCU,DEL,CCU -> DEL,21:48:42,02:46:42,04:58:00,298.0,21,Night,153.61,76.96,1
AI070,Air India,CCU,DEL,CCU -> DEL,00:05:42,01:44:42,01:39:00,99.0,0,Night,153.61,76.96,0
6F136,IndiGo,CCU,DEL,CCU -> DEL,20:24:42,21:01:42,00:37:00,37.0,20,Evening,153.61,76.96,0
AI042,Air India,CCU,DEL,CCU -> DEL,09:53:42,10:57:42,01:04:00,64.0,9,Morning,153.61,76.96,0
AI125,Air India,CCU,DEL,CCU -> DEL,01:12:42,04:51:42,03:39:00,219.0,1,Night,153.61,76.96,0
SJ184,SpiceJet,CCU,DEL,CCU -> DEL,16:32:42,21:00:42,04:28:00,268.0,16,Afternoon,153.61,76.96,0
6F093,IndiGo,CCU,DEL,CCU -> DEL,16:09:42,20:00:42,03:51:00,231.0,16,Afternoon,153.61,76.96,0
SJ172,SpiceJet,CCU,DEL,CCU -> DEL,21:58:42,01:14:42,03:16:00,196.0,21,Night,153.61,76.96,0
AI248,Air India,CCU,DEL,CCU -> DEL,15:17:42,16:35:42,01:18:00,78.0,15,Afternoon,153.61,76.96,0
6F261,IndiGo,CCU,DEL,CCU -> DEL,14:31:42,17:29:42,02:58:00,178.0,14,Afternoon,153.61,76.96,0
UK221,Vistara,CCU,DEL,CCU -> DEL,14:18:42,18:44:42,04:26:00,266.0,14,Afternoon,153.61,76.96,0
SJ121,SpiceJet,CCU,DEL,CCU -> DEL,05:32:42,06:47:42,01:15:00,75.0,5,Morning,153.61,76.96,0
UK011,Vistara,CCU,DEL,CCU -> DEL,04:41:42,06:25:42,01:44:00,104.0,4,Night,153.61,76.96,0
6F117,IndiGo,CCU,DEL,CCU -> DEL,00:46:42,01:51:42,01:05:00,65.0,0,Night,153.61,76.96,0
UK126,Vistara,CCU,DEL,CCU -> DEL,22:37:42,00:03:42,01:26:00,86.0,22,Night,153.61,76.96,0
AI169,Air India,CCU,DEL,CCU -> DEL,21:21:42,01:34:42,04:13:00,253.0,21,Night,153.61,76.96,0
SJ183,SpiceJet,CCU,DEL,CCU -> DEL,17:44:42,19:40:42,01:56:00,116.0,17,Evening,153.61,76.96,0
AI048,Air India,CCU,DEL,CCU -> DEL,22:23:42,02:15:42,03:52:00,232.0,22,Night,153.61,76.96,0
UK174,Vistara,CCU,DEL,CCU -> DEL,05:27:42,07:47:42,02:20:00,140.0,5,Morning,153.61,76.96,0
6F064,IndiGo,CCU,DEL,CCU -> DEL,21:45:42,22:50:42,01:05:00,65.0,21,Night,153.61,76.96,0
AI114,Air India,CCU,DEL,CCU -> DEL,07:48:42,09:03:42,01:15:00,75.0,7,Morning,153.61,76.96,0
AI075,Air India,CCU,DEL,CCU -> DEL,13:51:42,16:49:42,02:58:00,178.0,13,Afternoon,153.61,76.96,0
AI158,Air India,CCU,DEL,CCU -> DEL,06:04:42,09:01:42,02:57:00,177.0,6,Morning,153.61,76.96,0
AI143,Air India,CCU,DEL,CCU -> DEL,03:58:42,04:36:42,00:38:00,38.0,3,Night,153.61,76.96,0
SJ086,SpiceJet,CCU,DEL,CCU -> DEL,00:32:42,04:17:42,03:45:00,225.0,0,Night,153.61,76.96,0
SJ101,SpiceJet,CCU,DEL,CCU -> DEL,05:17:42,06:57:42,01:40:00,100.0,5,Morning,153.61,76.96,0
6F062,IndiGo,CCU,DEL,CCU -> DEL,04:55:42,06:22:42,01:27:00,87.0,4,Night,153.61,76.96,0
6F012,IndiGo,CCU,HYD,CCU -> HYD,18:06:42,21:31:42,03:25:00,205.0,18,Evening,152.24,70.13,0
SJ166,SpiceJet,CCU,HYD,CCU -> HYD,12:51:42,16:18:42,03:27:00,207.0,12,Afternoon,152.24,70.13,0
AI086,Air India,CCU,HYD,CCU -> HYD,07:13:42,10:09:42,02:56:00,176.0,7,Morning,152.24,70.13,0
SJ202,SpiceJet,CCU,HYD,CCU -> HYD,17:21:42,19:08:42,01:47:00,107.0,17,Evening,152.24,70.13,0
6F084,IndiGo,CCU,HYD,CCU -> HYD,10:34:42,11:34:42,01:00:00,60.0,10,Morning,152.24,70.13,0
6F118,IndiGo,CCU,HYD,CCU -> HYD,19:52:42,21:01:42,01:09:00,69.0,19,Evening,152.24,70.13,0
AI030,Air India,CCU,HYD,CCU -> HYD,13:33:42,16:52:42,03:19:00,199.0,13,Afternoon,152.24,70.13,0
SJ173,SpiceJet,CCU,HYD,CCU -> HYD,14:27:42,16:09:42,01:42:00,102.0,14,Afternoon,152.24,70.13,0
6F076,IndiGo,CCU,HYD,CCU -> HYD,15:35:42,16:20:42,00:45:00,45.0,15,Afternoon,152.24,70.13,0
AI077,Air India,CCU,HYD,CCU -> HYD,13:45:42,14:51:42,01:06:00,66.0,13,Afternoon,152.24,70.13,0
6F035,IndiGo,CCU,HYD,CCU -> HYD,19:16:42,23:40:42,04:24:00,264.0,19,Evening,152.24,70.13,1
AI124,Air India,CCU,HYD,CCU -> HYD,20:28:42,00:00:42,03:32:00,212.0,20,Evening,152.24,70.13,0
AI254,Air India,CCU,HYD,CCU -> HYD,04:46:42,08:06:42,03:20:00,200.0,4,Night,152.24,70.13,0
AI113,Air India,CCU,HYD,CCU -> HYD,21:21:42,23:51:42,02:30:00,150.0,21,Night,152.24,70.13,0
UK153,Vistara,CCU,HYD,CCU -> HYD,16:52:42,20:53:42,04:01:00,241.0,16,Afternoon,152.24,70.13,0
AI188,Air India,CCU,HYD,CCU -> HYD,20:16:42,23:02:42,02:46:00,166.0,20,Evening,152.24,70.13,0
6F151,IndiGo,CCU,HYD,CCU -> HYD,19:44:42,22:04:42,02:20:00,140.0,19,Evening,152.24,70.13,0
6F140,IndiGo,CCU,HYD,CCU -> HYD,16:30:42,18:21:42,01:51:00,111.0,16,Afternoon,152.24,70.13,0
SJ041,SpiceJet,CCU,HYD,CCU -> HYD,18:24:42,22:59:42,04:35:00,275.0,18,Evening,152.24,70.13,1
UK105,Vistara,CCU,HYD,CCU -> HYD,17:04:42,18:11:42,01:07:00,67.0,17,Evening,152.24,70.13,0
AI177,Air India,CCU,HYD,CCU -> HYD,14:11:42,16:26:42,02:15:00,135.0,14,Afternoon,152.24,70.13,0
SJ088,SpiceJet,CCU,MAA,CCU -> MAA,13:54:42,14:26:42,00:32:00,32.0,13,Afternoon,171.29,79.96,0
SJ164,SpiceJet,CCU,MAA,CCU -> MAA,13:14:42,15:14:42,02:00:00,120.0,13,Afternoon,171.29,79.96,0
6F266,IndiGo,CCU,MAA,CCU -> MAA,09:49:42,11:17:42,01:28:00,88.0,9,Morning,171.29,79.96,0
6F158,IndiGo,CCU,MAA,CCU -> MAA,11:58:42,16:04:42,04:06:00,246.0,11,Morning,171.29,79.96,0
AI091,Air India,CCU,MAA,CCU -> MAA,10:52:42,15:15:42,04:23:00,263.0,10,Morning,171.29,79.96,0
AI049,Air India,CCU,MAA,CCU -> MAA,13:35:42,15:48:42,02:13:00,133.0,13,Afternoon,171.29,79.96,0
6F196,IndiGo,CCU,MAA,CCU -> MAA,23:04:42,00:47:42,01:43:00,103.0,23,Night,171.29,79.96,0
SJ010,SpiceJet,CCU,MAA,CCU -> MAA,23:38:42,02:32:42,02:54:00,174.0,23,Night,171.29,79.96,0
UK224,Vistara,CCU,MAA,CCU -> MAA,16:25:42,20:24:42,03:59:00,239.0,16,Afternoon,171.29,79.96,0
AI238,Air India,CCU,MAA,CCU -> MAA,19:25:42,00:07:42,04:42:00,282.0,19,Evening,171.29,79.96,0
6F126,IndiGo,CCU,MAA,CCU -> MAA,08:21:42,09:39:42,01:18:00,78.0,8,Morning,171.29,79.96,0
AI047,Air India,CCU,MAA,CCU -> MAA,06:36:42,07:23:42,00:47:00,47.0,6,Morning,171.29,79.96,0
AI195,Air India,CCU,MAA,CCU -> MAA,02:58:42,04:57:42,01:59:00,119.0,2,Night,171.29,79.96,0
AI198,Air India,CCU,MAA,CCU -> MAA,10:56:42,14:19:42,03:23:00,203.0,10,Morning,171.29,79.96,0
AI204,Air India,CCU,MAA,CCU -> MAA,13:40:42,18:38:42,04:58:00,298.0,13,Afternoon,171.29,79.96,1
SJ026,SpiceJet,CCU,MAA,CCU -> MAA,05:22:42,09:40:42,04:18:00,258.0,5,Morning,171.29,79.96,0
6F142,IndiGo,CCU,MAA,CCU -> MAA,02:05:42,06:04:42,03:59:00,239.0,2,Night,171.29,79.96,0
AI052,Air India,CCU,MAA,CCU -> MAA,13:06:42,15:42:42,02:36:00,156.0,13,Afternoon,171.29,79.96,0
SJ071,SpiceJet,CCU,MAA,CCU -> MAA,17:43:42,19:32:42,01:49:00,109.0,17,Evening,171.29,79.96,0
6F103,IndiGo,CCU,MAA,CCU -> MAA,15:37:42,18:32:42,02:55:00,175.0,15,Afternoon,171.29,79.96,0
SJ080,SpiceJet,CCU,MAA,CCU -> MAA,16:04:42,17:59:42,01:55:00,115.0,16,Afternoon,171.29,79.96,0
AI206,Air India,CCU,MAA,CCU -> MAA,16:30:42,20:01:42,03:31:00,211.0,16,Afternoon,171.29,79.96,0
UK180,Vistara,CCU,MAA,CCU -> MAA,21:18:42,23:29:42,02:11:00,131.0,21,Night,171.29,79.96,0
UK002,Vistara,CCU,MAA,CCU -> MAA,14:28:42,19:20:42,04:52:00,292.0,14,Afternoon,171.29,79.96,1
SJ125,SpiceJet,DEL,BLR,DEL -> BLR,14:21:42,16:55:42,02:34:00,154.0,14,Afternoon,170.03,73.43,0
UK178,Vistara,DEL,BLR,DEL -> BLR,23:41:42,04:09:42,04:28:00,268.0,23,Night,170.03,73.43,0
AI094,Air India,DEL,BLR,DEL -> BLR,14:44:42,15:44:42,01:00:00,60.0,14,Afternoon,170.03,73.43,0
6F010,IndiGo,DEL,BLR,DEL -> BLR,23:53:42,03:44:42,03:51:00,231.0,23,Night,170.03,73.43,0
SJ139,SpiceJet,DEL,BLR,DEL -> BLR,02:20:42,06:02:42,03:42:00,222.0,2,Night,170.03,73.43,0
6F171,IndiGo,DEL,BLR,DEL -> BLR,17:03:42,18:12:42,01:09:00,69.0,17,Evening,170.03,73.43,0
SJ022,SpiceJet,DEL,BLR,DEL -> BLR,07:56:42,11:07:42,03:11:00,191.0,7,Morning,170.03,73.43,0
UK079,Vistara,DEL,BLR,DEL -> BLR,06:43:42,10:34:42,03:51:00,231.0,6,Morning,170.03,73.43,0
UK165,Vistara,DEL,BLR,DEL -> BLR,01:51:42,06:04:42,04:13:00,253.0,1,Night,170.03,73.43,0
AI232,Air India,DEL,BLR,DEL -> BLR,06:43:42,10:13:42,03:30:00,210.0,6,Morning,170.03,73.43,0
UK108,Vistara,DEL,BLR,DEL -> BLR,00:28:42,03:46:42,03:18:00,198.0,0,Night,170.03,73.43,0
SJ148,SpiceJet,DEL,BLR,DEL -> BLR,09:51:42,13:41:42,03:50:00,230.0,9,Morning,170.03,73.43,0
SJ126,SpiceJet,DEL,BLR,DEL -> BLR,13:47:42,16:31:42,02:44:00,164.0,13,Afternoon,170.03,73.43,0
AI112,Air India,DEL,BLR,DEL -> BLR,04:41:42,08:24:42,03:43:00,223.0,4,Night,170.03,73.43,0
UK198,Vistara,DEL,BLR,DEL -> BLR,16:43:42,18:18:42,01:35:00,95.0,16,Afternoon,170.03,73.43,0
6F018,IndiGo,DEL,BLR,DEL -> BLR,10:57:42,11:43:42,00:46:00,46.0,10,Morning,170.03,73.43,0
6F122,IndiGo,DEL,BLR,DEL -> BLR,01:44:42,05:28:42,03:44:00,224.0,1,Night,170.03,73.43,0
6F046,IndiGo,DEL,BLR,DEL -> BLR,01:27:42,05:08:42,03:41:00,221.0,1,Night,170.03,73.43,0
SJ231,SpiceJet,DEL,BLR,DEL -> BLR,04:23:42,05:48:42,01:25:00,85.0,4,Night,170.03,73.43,0
UK034,Vistara,DEL,BLR,DEL -> BLR,06:47:42,10:11:42,03:24:00,204.0,6,Morning,170.03,73.43,0
UK138,Vistara,DEL,BLR,DEL -> BLR,16:47:42,19:36:42,02:49:00,169.0,16,Afternoon,170.03,73.43,0
6F060,IndiGo,DEL,BLR,DEL -> BLR,05:29:42,07:29:42,02:00:00,120.0,5,Morning,170.03,73.43,0
6F250,IndiGo,DEL,BLR,DEL -> BLR,03:26:42,07:30:42,04:04:00,244.0,3,Night,170.03,73.43,0
UK190,Vistara,DEL,BLR,DEL -> BLR,15:49:42,18:53:42,03:04:00,184.0,15,Afternoon,170.03,73.43,0
AI101,Air India,DEL,BLR,DEL -> BLR,23:20:42,02:23:42,03:03:00,183.0,23,Night,170.03,73.43,0
AI164,Air India,DEL,BLR,DEL -> BLR,03:57:42,05:45:42,01:48:00,108.0,3,Night,170.03,73.43,0
6F155,IndiGo,DEL,BLR,DEL -> BLR,07:47:42,08:20:42,00:33:00,33.0,7,Morning,170.03,73.43,0
6F215,IndiGo,DEL,BLR,DEL -> BLR,13:00:42,17:30:42,04:30:00,270.0,13,Afternoon,170.03,73.43,0
6F251,IndiGo,DEL,BLR,DEL -> BLR,22:56:42,23:37:42,00:41:00,41.0,22,Night,170.03,73.43,0
UK029,Vistara,DEL,BOM,DEL -> BOM,23:26:42,02:15:42,02:49:00,169.0,23,Night,178.11,82.99,0
6F008,IndiGo,DEL,BOM,DEL -> BOM,00:14:42,04:59:42,04:45:00,285.0,0,Night,178.11,82.99,0
6F255,IndiGo,DEL,BOM,DEL -> BOM,11:59:42,15:33:42,03:34:00,214.0,11,Morning,178.11,82.99,0
SJ247,SpiceJet,DEL,BOM,DEL -> BOM,23:38:42,03:43:42,04:05:00,245.0,23,Night,178.11,82.99,0
SJ176,SpiceJet,DEL,BOM,DEL -> BOM,04:15:42,06:17:42,02:02:00,122.0,4,Night,178.11,82.99,0
6F032,IndiGo,DEL,BOM,DEL -> BOM,23:43:42,02:22:42,02:39:00,159.0,23,Night,178.11,82.99,0
6F206,IndiGo,DEL,BOM,DEL -> BOM,16:39:42,20:59:42,04:20:00,260.0,16,Afternoon,178.11,82.99,0
SJ031,SpiceJet,DEL,BOM,DEL -> BOM,21:20:42,22:29:42,01:09:00,69.0,21,Night,178.11,82.99,0
UK025,Vistara,DEL,BOM,DEL -> BOM,22:55:42,02:47:42,03:52:00,232.0,22,Night,178.11,82.99,0
AI034,Air India,DEL,BOM,DEL -> BOM,05:48:42,10:31:42,04:43:00,283.0,5,Morning,178.11,82.99,0
UK082,Vistara,DEL,BOM,DEL -> BOM,16:50:42,21:21:42,04:31:00,271.0,16,Afternoon,178.11,82.99,0
AI069,Air India,DEL,BOM,DEL -> BOM,22:43:42,02:29:42,03:46:00,226.0,22,Night,178.11,82.99,0
UK104,Vistara,DEL,BOM,DEL -> BOM,12:30:42,13:52:42,01:22:00,82.0,12,Afternoon,178.11,82.99,0
AI186,Air India,DEL,BOM,DEL -> BOM,11:11:42,13:05:42,01:54:00,114.0,11,Morning,178.11,82.99,0
6F119,IndiGo,DEL,BOM,DEL -> BOM,09:19:42,11:33:42,02:14:00,134.0,9,Morning,178.11,82.99,0
AI083,Air India,DEL,BOM,DEL -> BOM,12:54:42,13:37:42,00:43:00,43.0,12,Afternoon,178.11,82.99,0
AI078,Air India,DEL,BOM,DEL -> BOM,08:58:42,13:28:42,04:30:00,270.0,8,Morning,178.11,82.99,0
SJ143,SpiceJet,DEL,BOM,DEL -> BOM,02:55:42,03:52:42,00:57:00,57.0,2,Night,178.11,82.99,0
AI145,Air India,DEL,BOM,DEL -> BOM,17:06:42,21:31:42,04:25:00,265.0,17,Evening,178.11,82.99,0
SJ002,SpiceJet,DEL,BOM,DEL -> BOM,07:54:42,12:40:42,04:46:00,286.0,7,Morning,178.11,82.99,0
AI046,Air India,DEL,BOM,DEL -> BOM,05:09:42,08:00:42,02:51:00,171.0,5,Morning,178.11,82.99,0
UK063,Vistara,DEL,BOM,DEL -> BOM,16:29:42,17:41:42,01:12:00,72.0,16,Afternoon,178.11,82.99,0
SJ118,SpiceJet,DEL,BOM,DEL -> BOM,01:08:42,02:33:42,01:25:00,85.0,1,Night,178.11,82.99,0
AI026,Air India,DEL,BOM,DEL -> BOM,14:14:42,15:13:42,00:59:00,59.0,14,Afternoon,178.11,82.99,0
AI236,Air India,DEL,BOM,DEL -> BOM,04:52:42,09:11:42,04:19:00,259.0,4,Night,178.11,82.99,0
6F226,IndiGo,DEL,BOM,DEL -> BOM,00:38:42,02:55:42,02:17:00,137.0,0,Night,178.11,82.99,0
UK172,Vistara,DEL,BOM,DEL -> BOM,02:20:42,05:21:42,03:01:00,181.0,2,Night,178.11,82.99,0
6F050,IndiGo,DEL,BOM,DEL -> BOM,00:35:42,04:32:42,03:57:00,237.0,0,Night,178.11,82.99,0
6F073,IndiGo,DEL,CCU,DEL -> CCU,11:38:42,15:18:42,03:40:00,220.0,11,Morning,151.73,87.06,0
UK208,Vistara,DEL,CCU,DEL -> CCU,03:54:42,08:51:42,04:57:00,297.0,3,Night,151.73,87.06,1
AI082,Air India,DEL,CCU,DEL -> CCU,03:19:42,06:01:42,02:42:00,162.0,3,Night,151.73,87.06,0
6F129,IndiGo,DEL,CCU,DEL -> CCU,14:28:42,16:47:42,02:19:00,139.0,14,Afternoon,151.73,87.06,0
AI009,Air India,DEL,CCU,DEL -> CCU,01:31:42,04:05:42,02:34:00,154.0,1,Night,151.73,87.06,0
AI138,Air India,DEL,CCU,DEL -> CCU,05:50:42,06:40:42,00:50:00,50.0,5,Morning,151.73,87.06,0
AI133,Air India,DEL,CCU,DEL -> CCU,19:12:42,21:32:42,02:20:00,140.0,19,Evening,151.73,87.06,0
SJ044,SpiceJet,DEL,CCU,DEL -> CCU,15:06:42,17:43:42,02:37:00,157.0,15,Afternoon,151.73,87.06,0
AI211,Air India,DEL,CCU,DEL -> CCU,23:34:42,01:21:42,01:47:00,107.0,23,Night,151.73,87.06,0
6F055,IndiGo,DEL,CCU,DEL -> CCU,16:21:42,18:49:42,02:28:00,148.0,16,Afternoon,151.73,87.06,0
6F204,IndiGo,DEL,CCU,DEL -> CCU,13:23:42,16:04:42,02:41:00,161.0,13,Afternoon,151.73,87.06,0
SJ153,SpiceJet,DEL,CCU,DEL -> CCU,20:37:42,22:00:42,01:23:00,83.0,20,Evening,151.73,87.06,0
AI005,Air India,DEL,CCU,DEL -> CCU,21:24:42,22:11:42,00:47:00,47.0,21,Night,151.73,87.06,0
UK150,Vistara,DEL,CCU,DEL -> CCU,18:31:42,19:01:42,00:30:00,30.0,18,Evening,151.73,87.06,0
UK210,Vistara,DEL,CCU,DEL -> CCU,06:35:42,07:30:42,00:55:00,55.0,6,Morning,151.73,87.06,0
SJ155,SpiceJet,DEL,CCU,DEL -> CCU,00:38:42,05:38:42,05:00:00,300.0,0,Night,151.73,87.06,1
SJ074,SpiceJet,DEL,CCU,DEL -> CCU,11:21:42,12:02:42,00:41:00,41.0,11,Morning,151.73,87.06,0
SJ207,SpiceJet,DEL,CCU,DEL -> CCU,00:52:42,04:05:42,03:13:00,193.0,0,Night,151.73,87.06,0
6F071,IndiGo,DEL,CCU,DEL -> CCU,20:18:42,00:31:42,04:13:00,253.0,20,Evening,151.73,87.06,0
UK016,Vistara,DEL,CCU,DEL -> CCU,10:42:42,11:22:42,00:40:00,40.0,10,Morning,151.73,87.06,0
SJ206,SpiceJet,DEL,CCU,DEL -> CCU,20:43:42,01:21:42,04:38:00,278.0,20,Evening,151.73,87.06,0
AI168,Air India,DEL,CCU,DEL -> CCU,15:50:42,20:20:42,04:30:00,270.0,15,Afternoon,151.73,87.06,0
AI165,Air India,DEL,CCU,DEL -> CCU,08:51:42,10:31:42,01:40:00,100.0,8,Morning,151.73,87.06,0
AI174,Air India,DEL,CCU,DEL -> CCU,14:45:42,17:01:42,02:16:00,136.0,14,Afternoon,151.73,87.06,0
AI183,Air India,DEL,CCU,DEL -> CCU,14:24:42,16:06:42,01:42:00,102.0,14,Afternoon,151.73,87.06,0
AI212,Air India,DEL,CCU,DEL -> CCU,15:31:42,20:13:42,04:42:00,282.0,15,Afternoon,151.73,87.06,0
SJ158,SpiceJet,DEL,HYD,DEL -> HYD,23:05:42,01:24:42,02:19:00,139.0,23,Night,174.76,75.97,0
AI060,Air India,DEL,HYD,DEL -> HYD,21:58:42,23:51:42,01:53:00,113.0,21,Night,174.76,75.97,0
SJ218,SpiceJet,DEL,HYD,DEL -> HYD,11:58:42,15:03:42,03:05:00,185.0,11,Morning,174.76,75.97,0
UK177,Vistara,DEL,HYD,DEL -> HYD,06:21:42,10:50:42,04:29:00,269.0,6,Morning,174.76,75.97,0
UK007,Vistara,DEL,HYD,DEL -> HYD,18:50:42,21:04:42,02:14:00,134.0,18,Evening,174.76,75.97,0
SJ208,SpiceJet,DEL,HYD,DEL -> HYD,18:32:42,19:33:42,01:01:00,61.0,18,Evening,174.76,75.97,0
SJ072,SpiceJet,DEL,HYD,DEL -> HYD,01:18:42,04:08:42,02:50:00,170.0,1,Night,174.76,75.97,0
AI127,Air India,DEL,HYD,DEL -> HYD,10:37:42,13:45:42,03:08:00,188.0,10,Morning,174.76,75.97,0
6F089,IndiGo,DEL,HYD,DEL -> HYD,17:06:42,19:10:42,02:04:00,124.0,17,Evening,174.76,75.97,0
SJ078,SpiceJet,DEL,HYD,DEL -> HYD,09:41:42,12:49:42,03:08:00,188.0,9,Morning,174.76,75.97,0
SJ036,SpiceJet,DEL,HYD,DEL -> HYD,20:24:42,23:54:42,03:30:00,210.0,20,Evening,174.76,75.97,0
SJ163,SpiceJet,DEL,HYD,DEL -> HYD,18:32:42,23:08:42,04:36:00,276.0,18,Evening,174.76,75.97,0
AI224,Air India,DEL,HYD,DEL -> HYD,16:51:42,21:36:42,04:45:00,285.0,16,Afternoon,174.76,75.97,0
UK022,Vistara,DEL,HYD,DEL -> HYD,06:22:42,10:59:42,04:37:00,277.0,6,Morning,174.76,75.97,0
6F264,IndiGo,DEL,HYD,DEL -> HYD,14:03:42,18:23:42,04:20:00,260.0,14,Afternoon,174.76,75.97,0
AI231,Air India,DEL,HYD,DEL -> HYD,21:52:42,23:51:42,01:59:00,119.0,21,Night,174.76,75.97,0
AI021,Air India,DEL,HYD,DEL -> HYD,21:39:42,01:38:42,03:59:00,239.0,21,Night,174.76,75.97,0
6F123,IndiGo,DEL,HYD,DEL -> HYD,15:26:42,17:12:42,01:46:00,106.0,15,Afternoon,174.76,75.97,0
AI001,Air India,DEL,HYD,DEL -> HYD,19:00:42,22:03:42,03:03:00,183.0,19,Evening,174.76,75.97,0
SJ233,SpiceJet,DEL,HYD,DEL -> HYD,01:18:42,02:56:42,01:38:00,98.0,1,Night,174.76,75.97,0
UK071,Vistara,DEL,HYD,DEL -> HYD,10:50:42,14:06:42,03:16:00,196.0,10,Morning,174.76,75.97,0
SJ162,SpiceJet,DEL,HYD,DEL -> HYD,20:11:42,22:30:42,02:19:00,139.0,20,Evening,174.76,75.97,0
6F087,IndiGo,DEL,HYD,DEL -> HYD,23:24:42,03:10:42,03:46:00,226.0,23,Night,174.76,75.97,0
SJ157,SpiceJet,DEL,HYD,DEL -> HYD,22:11:42,01:05:42,02:54:00,174.0,22,Night,174.76,75.97,0
UK101,Vistara,DEL,HYD,DEL -> HYD,15:00:42,17:43:42,02:43:00,163.0,15,Afternoon,174.76,75.97,0
SJ225,SpiceJet,DEL,HYD,DEL -> HYD,18:16:42,20:53:42,02:37:00,157.0,18,Evening,174.76,75.97,0
6F130,IndiGo,DEL,HYD,DEL -> HYD,01:27:42,02:45:42,01:18:00,78.0,1,Night,174.76,75.97,0
SJ203,SpiceJet,DEL,HYD,DEL -> HYD,16:22:42,18:27:42,02:05:00,125.0,16,Afternoon,174.76,75.97,0
6F248,IndiGo,DEL,HYD,DEL -> HYD,13:25:42,17:36:42,04:11:00,251.0,13,Afternoon,174.76,75.97,0
UK163,Vistara,DEL,HYD,DEL -> HYD,07:22:42,09:04:42,01:42:00,102.0,7,Morning,174.76,75.97,0
UK202,Vistara,DEL,HYD,DEL -> HYD,01:11:42,05:37:42,04:26:00,266.0,1,Night,174.76,75.97,0
6F033,IndiGo,DEL,HYD,DEL -> HYD,07:08:42,09:08:42,02:00:00,120.0,7,Morning,174.76,75.97,0
6F108,IndiGo,DEL,HYD,DEL -> HYD,23:41:42,03:23:42,03:42:00,222.0,23,Night,174.76,75.97,0
6F188,IndiGo,DEL,HYD,DEL -> HYD,14:57:42,19:39:42,04:42:00,282.0,14,Afternoon,174.76,75.97,0
6F247,IndiGo,DEL,HYD,DEL -> HYD,01:27:42,02:45:42,01:18:00,78.0,1,Night,174.76,75.97,0
6F044,IndiGo,DEL,HYD,DEL -> HYD,13:25:42,17:36:42,04:11:00,251.0,13,Afternoon,174.76,75.97,0
SJ096,SpiceJet,DEL,HYD,DEL -> HYD,10:29:42,13:45:42,03:16:00,196.0,10,Morning,174.76,75.97,0
6F063,IndiGo,DEL,HYD,DEL -> HYD,04:42:42,07:31:42,02:49:00,169.0,4,Night,174.76,75.97,0
6F265,IndiGo,DEL,HYD,DEL -> HYD,02:27:42,03:24:42,00:57:00,57.0,2,Night,174.76,75.97,0
SJ196,SpiceJet,DEL,HYD,DEL -> HYD,14:58:42,17:44:42,02:46:00,166.0,14,Afternoon,174.76,75.97,0
UK179,Vistara,DEL,HYD,DEL -> HYD,14:25:42,19:15:42,04:50:00,290.0,14,Afternoon,174.76,75.97,1
6F240,IndiGo,DEL,HYD,DEL -> HYD,15:31:42,19:56:42,04:25:00,265.0,15,Afternoon,174.76,75.97,0
6F241,IndiGo,DEL,HYD,DEL -> HYD,18:27:42,19:02:42,00:35:00,35.0,18,Evening,174.76,75.97,0
UK083,Vistara,DEL,HYD,DEL -> HYD,14:10:42,14:59:42,00:49:00,49.0,14,Afternoon,174.76,75.97,0
SJ030,SpiceJet,DEL,HYD,DEL -> HYD,02:36:42,03:19:42,00:43:00,43.0,2,Night,174.76,75.97,0
UK043,Vistara,DEL,HYD,DEL -> HYD,00:48:42,04:52:42,04:04:00,244.0,0,Night,174.76,75.97,0
6F174,IndiGo,DEL,HYD,DEL -> HYD,21:36:42,22:16:42,00:40:00,40.0,21,Night,174.76,75.97,0
SJ241,SpiceJet,DEL,HYD,DEL -> HYD,03:57:42,06:36:42,02:39:00,159.0,3,Night,174.76,75.97,0
